filepath,transcript,label
data/TESS/YAF_disgust\YAF_mode_disgust.wav,YAF_mode_disgust,disgust
data/TESS/YAF_disgust\YAF_mood_disgust.wav,YAF_mood_disgust,disgust
data/TESS/YAF_disgust\YAF_moon_disgust.wav,YAF_moon_disgust,disgust
data/TESS/YAF_disgust\YAF_mop_disgust.wav,YAF_mop_disgust,disgust
data/TESS/YAF_disgust\YAF_mouse_disgust.wav,YAF_mouse_disgust,disgust
data/TESS/YAF_disgust\YAF_nag_disgust.wav,YAF_nag_disgust,disgust
data/TESS/YAF_disgust\YAF_name_disgust.wav,YAF_name_disgust,disgust
data/TESS/YAF_disgust\YAF_near_disgust.wav,YAF_near_disgust,disgust
data/TESS/YAF_disgust\YAF_neat_disgust.wav,YAF_neat_disgust,disgust
data/TESS/YAF_disgust\YAF_nice_disgust.wav,YAF_nice_disgust,disgust
data/TESS/YAF_disgust\YAF_note_disgust.wav,YAF_note_disgust,disgust
data/TESS/YAF_disgust\YAF_numb_disgust.wav,YAF_numb_disgust,disgust
data/TESS/YAF_disgust\YAF_pad_disgust.wav,YAF_pad_disgust,disgust
data/TESS/YAF_disgust\YAF_page_disgust.wav,YAF_page_disgust,disgust
data/TESS/YAF_disgust\YAF_pain_disgust.wav,YAF_pain_disgust,disgust
data/TESS/YAF_disgust\YAF_pass_disgust.wav,YAF_pass_disgust,disgust
data/TESS/YAF_disgust\YAF_pearl_disgust.wav,YAF_pearl_disgust,disgust
data/TESS/YAF_disgust\YAF_peg_disgust.wav,YAF_peg_disgust,disgust
data/TESS/YAF_disgust\YAF_perch_disgust.wav,YAF_perch_disgust,disgust
data/TESS/YAF_disgust\YAF_phone_disgust.wav,YAF_phone_disgust,disgust
data/TESS/YAF_disgust\YAF_pick_disgust.wav,YAF_pick_disgust,disgust
data/TESS/YAF_disgust\YAF_pike_disgust.wav,YAF_pike_disgust,disgust
data/TESS/YAF_disgust\YAF_pole_disgust.wav,YAF_pole_disgust,disgust
data/TESS/YAF_disgust\YAF_pool_disgust.wav,YAF_pool_disgust,disgust
data/TESS/YAF_disgust\YAF_puff_disgust.wav,YAF_puff_disgust,disgust
data/TESS/YAF_disgust\YAF_rag_disgust.wav,YAF_rag_disgust,disgust
data/TESS/YAF_disgust\YAF_raid_disgust.wav,YAF_raid_disgust,disgust
data/TESS/YAF_disgust\YAF_rain_disgust.wav,YAF_rain_disgust,disgust
data/TESS/YAF_disgust\YAF_raise_disgust.wav,YAF_raise_disgust,disgust
data/TESS/YAF_disgust\YAF_rat_disgust.wav,YAF_rat_disgust,disgust
data/TESS/YAF_disgust\YAF_reach_disgust.wav,YAF_reach_disgust,disgust
data/TESS/YAF_disgust\YAF_read_disgust.wav,YAF_read_disgust,disgust
data/TESS/YAF_disgust\YAF_red_disgust.wav,YAF_red_disgust,disgust
data/TESS/YAF_disgust\YAF_ring_disgust.wav,YAF_ring_disgust,disgust
data/TESS/YAF_disgust\YAF_ripe_disgust.wav,YAF_ripe_disgust,disgust
data/TESS/YAF_disgust\YAF_road_disgust.wav,YAF_road_disgust,disgust
data/TESS/YAF_disgust\YAF_room_disgust.wav,YAF_room_disgust,disgust
data/TESS/YAF_disgust\YAF_rose_disgust.wav,YAF_rose_disgust,disgust
data/TESS/YAF_disgust\YAF_rot_disgust.wav,YAF_rot_disgust,disgust
data/TESS/YAF_disgust\YAF_rough_disgust.wav,YAF_rough_disgust,disgust
data/TESS/YAF_disgust\YAF_rush_disgust.wav,YAF_rush_disgust,disgust
data/TESS/YAF_disgust\YAF_said_disgust.wav,YAF_said_disgust,disgust
data/TESS/YAF_disgust\YAF_sail_disgust.wav,YAF_sail_disgust,disgust
data/TESS/YAF_disgust\YAF_search_disgust.wav,YAF_search_disgust,disgust
data/TESS/YAF_disgust\YAF_seize_disgust.wav,YAF_seize_disgust,disgust
data/TESS/YAF_disgust\YAF_sell_disgust.wav,YAF_sell_disgust,disgust
data/TESS/YAF_disgust\YAF_shack_disgust.wav,YAF_shack_disgust,disgust
data/TESS/YAF_disgust\YAF_shall_disgust.wav,YAF_shall_disgust,disgust
data/TESS/YAF_disgust\YAF_shawl_disgust.wav,YAF_shawl_disgust,disgust
data/TESS/YAF_disgust\YAF_sheep_disgust.wav,YAF_sheep_disgust,disgust
data/TESS/YAF_disgust\YAF_shirt_disgust.wav,YAF_shirt_disgust,disgust
data/TESS/YAF_disgust\YAF_should_disgust.wav,YAF_should_disgust,disgust
data/TESS/YAF_disgust\YAF_shout_disgust.wav,YAF_shout_disgust,disgust
data/TESS/YAF_disgust\YAF_size_disgust.wav,YAF_size_disgust,disgust
data/TESS/YAF_disgust\YAF_soap_disgust.wav,YAF_soap_disgust,disgust
data/TESS/YAF_disgust\YAF_soup_disgust.wav,YAF_soup_disgust,disgust
data/TESS/YAF_disgust\YAF_sour_disgust.wav,YAF_sour_disgust,disgust
data/TESS/YAF_disgust\YAF_south_disgust.wav,YAF_south_disgust,disgust
data/TESS/YAF_disgust\YAF_sub_disgust.wav,YAF_sub_disgust,disgust
data/TESS/YAF_disgust\YAF_such_disgust.wav,YAF_such_disgust,disgust
data/TESS/YAF_disgust\YAF_sure_disgust.wav,YAF_sure_disgust,disgust
data/TESS/YAF_disgust\YAF_take_disgust.wav,YAF_take_disgust,disgust
data/TESS/YAF_disgust\YAF_talk_disgust.wav,YAF_talk_disgust,disgust
data/TESS/YAF_disgust\YAF_tape_disgust.wav,YAF_tape_disgust,disgust
data/TESS/YAF_disgust\YAF_team_disgust.wav,YAF_team_disgust,disgust
data/TESS/YAF_disgust\YAF_tell_disgust.wav,YAF_tell_disgust,disgust
data/TESS/YAF_disgust\YAF_thin_disgust.wav,YAF_thin_disgust,disgust
data/TESS/YAF_disgust\YAF_third_disgust.wav,YAF_third_disgust,disgust
data/TESS/YAF_disgust\YAF_thought_disgust.wav,YAF_thought_disgust,disgust
data/TESS/YAF_disgust\YAF_thumb_disgust.wav,YAF_thumb_disgust,disgust
data/TESS/YAF_disgust\YAF_time_disgust.wav,YAF_time_disgust,disgust
data/TESS/YAF_disgust\YAF_tip_disgust.wav,YAF_tip_disgust,disgust
data/TESS/YAF_disgust\YAF_tire_disgust.wav,YAF_tire_disgust,disgust
data/TESS/YAF_disgust\YAF_ton_disgust.wav,YAF_ton_disgust,disgust
data/TESS/YAF_disgust\YAF_tool_disgust.wav,YAF_tool_disgust,disgust
data/TESS/YAF_disgust\YAF_tough_disgust.wav,YAF_tough_disgust,disgust
data/TESS/YAF_disgust\YAF_turn_disgust.wav,YAF_turn_disgust,disgust
data/TESS/YAF_disgust\YAF_vine_disgust.wav,YAF_vine_disgust,disgust
data/TESS/YAF_disgust\YAF_voice_disgust.wav,YAF_voice_disgust,disgust
data/TESS/YAF_disgust\YAF_void_disgust.wav,YAF_void_disgust,disgust
data/TESS/YAF_disgust\YAF_vote_disgust.wav,YAF_vote_disgust,disgust
data/TESS/YAF_disgust\YAF_wag_disgust.wav,YAF_wag_disgust,disgust
data/TESS/YAF_disgust\YAF_walk_disgust.wav,YAF_walk_disgust,disgust
data/TESS/YAF_disgust\YAF_wash_disgust.wav,YAF_wash_disgust,disgust
data/TESS/YAF_disgust\YAF_week_disgust.wav,YAF_week_disgust,disgust
data/TESS/YAF_disgust\YAF_wheat_disgust.wav,YAF_wheat_disgust,disgust
data/TESS/YAF_disgust\YAF_when_disgust.wav,YAF_when_disgust,disgust
data/TESS/YAF_disgust\YAF_which_disgust.wav,YAF_which_disgust,disgust
data/TESS/YAF_disgust\YAF_whip_disgust.wav,YAF_whip_disgust,disgust
data/TESS/YAF_disgust\YAF_white_disgust.wav,YAF_white_disgust,disgust
data/TESS/YAF_disgust\YAF_wife_disgust.wav,YAF_wife_disgust,disgust
data/TESS/YAF_disgust\YAF_wire_disgust.wav,YAF_wire_disgust,disgust
data/TESS/YAF_disgust\YAF_witch_disgust.wav,YAF_witch_disgust,disgust
data/TESS/YAF_disgust\YAF_yearn_disgust.wav,YAF_yearn_disgust,disgust
data/TESS/YAF_disgust\YAF_yes_disgust.wav,YAF_yes_disgust,disgust
data/TESS/YAF_disgust\YAF_young_disgust.wav,YAF_young_disgust,disgust
data/TESS/YAF_disgust\YAF_youth_disgust.wav,YAF_youth_disgust,disgust
data/TESS/YAF_fear\YAF_back_fear.wav,YAF_back_fear,fear
data/TESS/YAF_fear\YAF_bar_fear.wav,YAF_bar_fear,fear
data/TESS/YAF_fear\YAF_base_fear.wav,YAF_base_fear,fear
data/TESS/YAF_fear\YAF_bath_fear.wav,YAF_bath_fear,fear
data/TESS/YAF_fear\YAF_bean_fear.wav,YAF_bean_fear,fear
data/TESS/YAF_fear\YAF_beg_fear.wav,YAF_beg_fear,fear
data/TESS/YAF_fear\YAF_bite_fear.wav,YAF_bite_fear,fear
data/TESS/YAF_fear\YAF_boat_fear.wav,YAF_boat_fear,fear
data/TESS/YAF_fear\YAF_bone_fear.wav,YAF_bone_fear,fear
data/TESS/YAF_fear\YAF_book_fear.wav,YAF_book_fear,fear
data/TESS/YAF_fear\YAF_bought_fear.wav,YAF_bought_fear,fear
data/TESS/YAF_fear\YAF_burn_fear.wav,YAF_burn_fear,fear
data/TESS/YAF_fear\YAF_cab_fear.wav,YAF_cab_fear,fear
data/TESS/YAF_fear\YAF_calm_fear.wav,YAF_calm_fear,fear
data/TESS/YAF_fear\YAF_came_fear.wav,YAF_came_fear,fear
data/TESS/YAF_fear\YAF_cause_fear.wav,YAF_cause_fear,fear
data/TESS/YAF_fear\YAF_chain_fear.wav,YAF_chain_fear,fear
data/TESS/YAF_fear\YAF_chair_fear.wav,YAF_chair_fear,fear
data/TESS/YAF_fear\YAF_chalk_fear.wav,YAF_chalk_fear,fear
data/TESS/YAF_fear\YAF_chat_fear.wav,YAF_chat_fear,fear
data/TESS/YAF_fear\YAF_check_fear.wav,YAF_check_fear,fear
data/TESS/YAF_fear\YAF_cheek_fear.wav,YAF_cheek_fear,fear
data/TESS/YAF_fear\YAF_chief_fear.wav,YAF_chief_fear,fear
data/TESS/YAF_fear\YAF_choice_fear.wav,YAF_choice_fear,fear
data/TESS/YAF_fear\YAF_cool_fear.wav,YAF_cool_fear,fear
data/TESS/YAF_fear\YAF_dab_fear.wav,YAF_dab_fear,fear
data/TESS/YAF_fear\YAF_date_fear.wav,YAF_date_fear,fear
data/TESS/YAF_fear\YAF_dead_fear.wav,YAF_dead_fear,fear
data/TESS/YAF_fear\YAF_death_fear.wav,YAF_death_fear,fear
data/TESS/YAF_fear\YAF_deep_fear.wav,YAF_deep_fear,fear
data/TESS/YAF_fear\YAF_dime_fear.wav,YAF_dime_fear,fear
data/TESS/YAF_fear\YAF_dip_fear.wav,YAF_dip_fear,fear
data/TESS/YAF_fear\YAF_ditch_fear.wav,YAF_ditch_fear,fear
data/TESS/YAF_fear\YAF_dodge_fear.wav,YAF_dodge_fear,fear
data/TESS/YAF_fear\YAF_dog_fear.wav,YAF_dog_fear,fear
data/TESS/YAF_fear\YAF_doll_fear.wav,YAF_doll_fear,fear
data/TESS/YAF_fear\YAF_door_fear.wav,YAF_door_fear,fear
data/TESS/YAF_fear\YAF_fail_fear.wav,YAF_fail_fear,fear
data/TESS/YAF_fear\YAF_fall_fear.wav,YAF_fall_fear,fear
data/TESS/YAF_fear\YAF_far_fear.wav,YAF_far_fear,fear
data/TESS/YAF_fear\YAF_fat_fear.wav,YAF_fat_fear,fear
data/TESS/YAF_fear\YAF_fit_fear.wav,YAF_fit_fear,fear
data/TESS/YAF_fear\YAF_five_fear.wav,YAF_five_fear,fear
data/TESS/YAF_fear\YAF_food_fear.wav,YAF_food_fear,fear
data/TESS/YAF_fear\YAF_gap_fear.wav,YAF_gap_fear,fear
data/TESS/YAF_fear\YAF_gas_fear.wav,YAF_gas_fear,fear
data/TESS/YAF_fear\YAF_gaze_fear.wav,YAF_gaze_fear,fear
data/TESS/YAF_fear\YAF_germ_fear.wav,YAF_germ_fear,fear
data/TESS/YAF_fear\YAF_get_fear.wav,YAF_get_fear,fear
data/TESS/YAF_fear\YAF_gin_fear.wav,YAF_gin_fear,fear
data/TESS/YAF_fear\YAF_goal_fear.wav,YAF_goal_fear,fear
data/TESS/YAF_fear\YAF_good_fear.wav,YAF_good_fear,fear
data/TESS/YAF_fear\YAF_goose_fear.wav,YAF_goose_fear,fear
data/TESS/YAF_fear\YAF_gun_fear.wav,YAF_gun_fear,fear
data/TESS/YAF_fear\YAF_half_fear.wav,YAF_half_fear,fear
data/TESS/YAF_fear\YAF_hall_fear.wav,YAF_hall_fear,fear
data/TESS/YAF_fear\YAF_hash_fear.wav,YAF_hash_fear,fear
data/TESS/YAF_fear\YAF_hate_fear.wav,YAF_hate_fear,fear
data/TESS/YAF_fear\YAF_have_fear.wav,YAF_have_fear,fear
data/TESS/YAF_fear\YAF_haze_fear.wav,YAF_haze_fear,fear
data/TESS/YAF_fear\YAF_hire_fear.wav,YAF_hire_fear,fear
data/TESS/YAF_fear\YAF_hit_fear.wav,YAF_hit_fear,fear
data/TESS/YAF_fear\YAF_hole_fear.wav,YAF_hole_fear,fear
data/TESS/YAF_fear\YAF_home_fear.wav,YAF_home_fear,fear
data/TESS/YAF_fear\YAF_hurl_fear.wav,YAF_hurl_fear,fear
data/TESS/YAF_fear\YAF_hush_fear.wav,YAF_hush_fear,fear
data/TESS/YAF_fear\YAF_jail_fear.wav,YAF_jail_fear,fear
data/TESS/YAF_fear\YAF_jar_fear.wav,YAF_jar_fear,fear
data/TESS/YAF_fear\YAF_join_fear.wav,YAF_join_fear,fear
data/TESS/YAF_fear\YAF_judge_fear.wav,YAF_judge_fear,fear
data/TESS/YAF_fear\YAF_jug_fear.wav,YAF_jug_fear,fear
data/TESS/YAF_fear\YAF_juice_fear.wav,YAF_juice_fear,fear
data/TESS/YAF_fear\YAF_keen_fear.wav,YAF_keen_fear,fear
data/TESS/YAF_fear\YAF_keep_fear.wav,YAF_keep_fear,fear
data/TESS/YAF_fear\YAF_keg_fear.wav,YAF_keg_fear,fear
data/TESS/YAF_fear\YAF_kick_fear.wav,YAF_kick_fear,fear
data/TESS/YAF_fear\YAF_kill_fear.wav,YAF_kill_fear,fear
data/TESS/YAF_fear\YAF_king_fear.wav,YAF_king_fear,fear
data/TESS/YAF_fear\YAF_kite_fear.wav,YAF_kite_fear,fear
data/TESS/YAF_fear\YAF_knock_fear.wav,YAF_knock_fear,fear
data/TESS/YAF_fear\YAF_late_fear.wav,YAF_late_fear,fear
data/TESS/YAF_fear\YAF_laud_fear.wav,YAF_laud_fear,fear
data/TESS/YAF_fear\YAF_lean_fear.wav,YAF_lean_fear,fear
data/TESS/YAF_fear\YAF_learn_fear.wav,YAF_learn_fear,fear
data/TESS/YAF_fear\YAF_lease_fear.wav,YAF_lease_fear,fear
data/TESS/YAF_fear\YAF_lid_fear.wav,YAF_lid_fear,fear
data/TESS/YAF_fear\YAF_life_fear.wav,YAF_life_fear,fear
data/TESS/YAF_fear\YAF_limb_fear.wav,YAF_limb_fear,fear
data/TESS/YAF_fear\YAF_live_fear.wav,YAF_live_fear,fear
data/TESS/YAF_fear\YAF_loaf_fear.wav,YAF_loaf_fear,fear
data/TESS/YAF_fear\YAF_long_fear.wav,YAF_long_fear,fear
data/TESS/YAF_fear\YAF_lore_fear.wav,YAF_lore_fear,fear
data/TESS/YAF_fear\YAF_lose_fear.wav,YAF_lose_fear,fear
data/TESS/YAF_fear\YAF_lot_fear.wav,YAF_lot_fear,fear
data/TESS/YAF_fear\YAF_love_fear.wav,YAF_love_fear,fear
data/TESS/YAF_fear\YAF_luck_fear.wav,YAF_luck_fear,fear
data/TESS/YAF_fear\YAF_make_fear.wav,YAF_make_fear,fear
data/TESS/YAF_fear\YAF_match_fear.wav,YAF_match_fear,fear
data/TESS/YAF_fear\YAF_merge_fear.wav,YAF_merge_fear,fear
data/TESS/YAF_fear\YAF_mess_fear.wav,YAF_mess_fear,fear
data/TESS/YAF_fear\YAF_met_fear.wav,YAF_met_fear,fear
data/TESS/YAF_fear\YAF_mill_fear.wav,YAF_mill_fear,fear
data/TESS/YAF_fear\YAF_mob_fear.wav,YAF_mob_fear,fear
data/TESS/YAF_fear\YAF_mode_fear.wav,YAF_mode_fear,fear
data/TESS/YAF_fear\YAF_mood_fear.wav,YAF_mood_fear,fear
data/TESS/YAF_fear\YAF_moon_fear.wav,YAF_moon_fear,fear
data/TESS/YAF_fear\YAF_mop_fear.wav,YAF_mop_fear,fear
data/TESS/YAF_fear\YAF_mouse_fear.wav,YAF_mouse_fear,fear
data/TESS/YAF_fear\YAF_nag_fear.wav,YAF_nag_fear,fear
data/TESS/YAF_fear\YAF_name_fear.wav,YAF_name_fear,fear
data/TESS/YAF_fear\YAF_near_fear.wav,YAF_near_fear,fear
data/TESS/YAF_fear\YAF_neat_fear.wav,YAF_neat_fear,fear
data/TESS/YAF_fear\YAF_nice_fear.wav,YAF_nice_fear,fear
data/TESS/YAF_fear\YAF_note_fear.wav,YAF_note_fear,fear
data/TESS/YAF_fear\YAF_numb_fear.wav,YAF_numb_fear,fear
data/TESS/YAF_fear\YAF_pad_fear.wav,YAF_pad_fear,fear
data/TESS/YAF_fear\YAF_page_fear.wav,YAF_page_fear,fear
data/TESS/YAF_fear\YAF_pain_fear.wav,YAF_pain_fear,fear
data/TESS/YAF_fear\YAF_pass_fear.wav,YAF_pass_fear,fear
data/TESS/YAF_fear\YAF_pearl_fear.wav,YAF_pearl_fear,fear
data/TESS/YAF_fear\YAF_peg_fear.wav,YAF_peg_fear,fear
data/TESS/YAF_fear\YAF_perch_fear.wav,YAF_perch_fear,fear
data/TESS/YAF_fear\YAF_phone_fear.wav,YAF_phone_fear,fear
data/TESS/YAF_fear\YAF_pick_fear.wav,YAF_pick_fear,fear
data/TESS/YAF_fear\YAF_pike_fear.wav,YAF_pike_fear,fear
data/TESS/YAF_fear\YAF_pole_fear.wav,YAF_pole_fear,fear
data/TESS/YAF_fear\YAF_pool_fear.wav,YAF_pool_fear,fear
data/TESS/YAF_fear\YAF_puff_fear.wav,YAF_puff_fear,fear
data/TESS/YAF_fear\YAF_rag_fear.wav,YAF_rag_fear,fear
data/TESS/YAF_fear\YAF_raid_fear.wav,YAF_raid_fear,fear
data/TESS/YAF_fear\YAF_rain_fear.wav,YAF_rain_fear,fear
data/TESS/YAF_fear\YAF_raise_fear.wav,YAF_raise_fear,fear
data/TESS/YAF_fear\YAF_rat_fear.wav,YAF_rat_fear,fear
data/TESS/YAF_fear\YAF_reach_fear.wav,YAF_reach_fear,fear
data/TESS/YAF_fear\YAF_read_fear.wav,YAF_read_fear,fear
data/TESS/YAF_fear\YAF_red_fear.wav,YAF_red_fear,fear
data/TESS/YAF_fear\YAF_ring_fear.wav,YAF_ring_fear,fear
data/TESS/YAF_fear\YAF_ripe_fear.wav,YAF_ripe_fear,fear
data/TESS/YAF_fear\YAF_road_fear.wav,YAF_road_fear,fear
data/TESS/YAF_fear\YAF_room_fear.wav,YAF_room_fear,fear
data/TESS/YAF_fear\YAF_rose_fear.wav,YAF_rose_fear,fear
data/TESS/YAF_fear\YAF_rot_fear.wav,YAF_rot_fear,fear
data/TESS/YAF_fear\YAF_rough_fear.wav,YAF_rough_fear,fear
data/TESS/YAF_fear\YAF_rush_fear.wav,YAF_rush_fear,fear
data/TESS/YAF_fear\YAF_said_fear.wav,YAF_said_fear,fear
data/TESS/YAF_fear\YAF_sail_fear.wav,YAF_sail_fear,fear
data/TESS/YAF_fear\YAF_search_fear.wav,YAF_search_fear,fear
data/TESS/YAF_fear\YAF_seize_fear.wav,YAF_seize_fear,fear
data/TESS/YAF_fear\YAF_sell_fear.wav,YAF_sell_fear,fear
data/TESS/YAF_fear\YAF_shack_fear.wav,YAF_shack_fear,fear
data/TESS/YAF_fear\YAF_shall_fear.wav,YAF_shall_fear,fear
data/TESS/YAF_fear\YAF_shawl_fear.wav,YAF_shawl_fear,fear
data/TESS/YAF_fear\YAF_sheep_fear.wav,YAF_sheep_fear,fear
data/TESS/YAF_fear\YAF_shirt_fear.wav,YAF_shirt_fear,fear
data/TESS/YAF_fear\YAF_should_fear.wav,YAF_should_fear,fear
data/TESS/YAF_fear\YAF_shout_fear.wav,YAF_shout_fear,fear
data/TESS/YAF_fear\YAF_size_fear.wav,YAF_size_fear,fear
data/TESS/YAF_fear\YAF_soap_fear.wav,YAF_soap_fear,fear
data/TESS/YAF_fear\YAF_soup_fear.wav,YAF_soup_fear,fear
data/TESS/YAF_fear\YAF_sour_fear.wav,YAF_sour_fear,fear
data/TESS/YAF_fear\YAF_south_fear.wav,YAF_south_fear,fear
data/TESS/YAF_fear\YAF_sub_fear.wav,YAF_sub_fear,fear
data/TESS/YAF_fear\YAF_such_fear.wav,YAF_such_fear,fear
data/TESS/YAF_fear\YAF_sure_fear.wav,YAF_sure_fear,fear
data/TESS/YAF_fear\YAF_take_fear.wav,YAF_take_fear,fear
data/TESS/YAF_fear\YAF_talk_fear.wav,YAF_talk_fear,fear
data/TESS/YAF_fear\YAF_tape_fear.wav,YAF_tape_fear,fear
data/TESS/YAF_fear\YAF_team_fear.wav,YAF_team_fear,fear
data/TESS/YAF_fear\YAF_tell_fear.wav,YAF_tell_fear,fear
data/TESS/YAF_fear\YAF_thin_fear.wav,YAF_thin_fear,fear
data/TESS/YAF_fear\YAF_third_fear.wav,YAF_third_fear,fear
data/TESS/YAF_fear\YAF_thought_fear.wav,YAF_thought_fear,fear
data/TESS/YAF_fear\YAF_thumb_fear.wav,YAF_thumb_fear,fear
data/TESS/YAF_fear\YAF_time_fear.wav,YAF_time_fear,fear
data/TESS/YAF_fear\YAF_tip_fear.wav,YAF_tip_fear,fear
data/TESS/YAF_fear\YAF_tire_fear.wav,YAF_tire_fear,fear
data/TESS/YAF_fear\YAF_ton_fear.wav,YAF_ton_fear,fear
data/TESS/YAF_fear\YAF_tool_fear.wav,YAF_tool_fear,fear
data/TESS/YAF_fear\YAF_tough_fear.wav,YAF_tough_fear,fear
data/TESS/YAF_fear\YAF_turn_fear.wav,YAF_turn_fear,fear
data/TESS/YAF_fear\YAF_vine_fear.wav,YAF_vine_fear,fear
data/TESS/YAF_fear\YAF_voice_fear.wav,YAF_voice_fear,fear
data/TESS/YAF_fear\YAF_void_fear.wav,YAF_void_fear,fear
data/TESS/YAF_fear\YAF_vote_fear.wav,YAF_vote_fear,fear
data/TESS/YAF_fear\YAF_wag_fear.wav,YAF_wag_fear,fear
data/TESS/YAF_fear\YAF_walk_fear.wav,YAF_walk_fear,fear
data/TESS/YAF_fear\YAF_wash_fear.wav,YAF_wash_fear,fear
data/TESS/YAF_fear\YAF_week_fear.wav,YAF_week_fear,fear
data/TESS/YAF_fear\YAF_wheat_fear.wav,YAF_wheat_fear,fear
data/TESS/YAF_fear\YAF_when_fear.wav,YAF_when_fear,fear
data/TESS/YAF_fear\YAF_which_fear.wav,YAF_which_fear,fear
data/TESS/YAF_fear\YAF_whip_fear.wav,YAF_whip_fear,fear
data/TESS/YAF_fear\YAF_white_fear.wav,YAF_white_fear,fear
data/TESS/YAF_fear\YAF_wife_fear.wav,YAF_wife_fear,fear
data/TESS/YAF_fear\YAF_wire_fear.wav,YAF_wire_fear,fear
data/TESS/YAF_fear\YAF_witch_fear.wav,YAF_witch_fear,fear
data/TESS/YAF_fear\YAF_yearn_fear.wav,YAF_yearn_fear,fear
data/TESS/YAF_fear\YAF_yes_fear.wav,YAF_yes_fear,fear
data/TESS/YAF_fear\YAF_young_fear.wav,YAF_young_fear,fear
data/TESS/YAF_fear\YAF_youth_fear.wav,YAF_youth_fear,fear
data/TESS/YAF_happy\YAF_back_happy.wav,YAF_back_happy,happy
data/TESS/YAF_happy\YAF_bar_happy.wav,YAF_bar_happy,happy
data/TESS/YAF_happy\YAF_base_happy.wav,YAF_base_happy,happy
data/TESS/YAF_happy\YAF_bath_happy.wav,YAF_bath_happy,happy
data/TESS/YAF_happy\YAF_bean_happy.wav,YAF_bean_happy,happy
data/TESS/YAF_happy\YAF_beg_happy.wav,YAF_beg_happy,happy
data/TESS/YAF_happy\YAF_bite_happy.wav,YAF_bite_happy,happy
data/TESS/YAF_happy\YAF_boat_happy.wav,YAF_boat_happy,happy
data/TESS/YAF_happy\YAF_bone_happy.wav,YAF_bone_happy,happy
data/TESS/YAF_happy\YAF_book_happy.wav,YAF_book_happy,happy
data/TESS/YAF_happy\YAF_bought_happy.wav,YAF_bought_happy,happy
data/TESS/YAF_happy\YAF_burn_happy.wav,YAF_burn_happy,happy
data/TESS/YAF_happy\YAF_cab_happy.wav,YAF_cab_happy,happy
data/TESS/YAF_happy\YAF_calm_happy.wav,YAF_calm_happy,happy
data/TESS/YAF_happy\YAF_came_happy.wav,YAF_came_happy,happy
data/TESS/YAF_happy\YAF_cause_happy.wav,YAF_cause_happy,happy
data/TESS/YAF_happy\YAF_chain_happy.wav,YAF_chain_happy,happy
data/TESS/YAF_happy\YAF_chair_happy.wav,YAF_chair_happy,happy
data/TESS/YAF_happy\YAF_chalk_happy.wav,YAF_chalk_happy,happy
data/TESS/YAF_happy\YAF_chat_happy.wav,YAF_chat_happy,happy
data/TESS/YAF_happy\YAF_check_happy.wav,YAF_check_happy,happy
data/TESS/YAF_happy\YAF_cheek_happy.wav,YAF_cheek_happy,happy
data/TESS/YAF_happy\YAF_chief_happy.wav,YAF_chief_happy,happy
data/TESS/YAF_happy\YAF_choice_happy.wav,YAF_choice_happy,happy
data/TESS/YAF_happy\YAF_cool_happy.wav,YAF_cool_happy,happy
data/TESS/YAF_happy\YAF_dab_happy.wav,YAF_dab_happy,happy
data/TESS/YAF_happy\YAF_date_happy.wav,YAF_date_happy,happy
data/TESS/YAF_happy\YAF_dead_happy.wav,YAF_dead_happy,happy
data/TESS/YAF_happy\YAF_death_happy.wav,YAF_death_happy,happy
data/TESS/YAF_happy\YAF_deep_happy.wav,YAF_deep_happy,happy
data/TESS/YAF_happy\YAF_dime_happy.wav,YAF_dime_happy,happy
data/TESS/YAF_happy\YAF_dip_happy.wav,YAF_dip_happy,happy
data/TESS/YAF_happy\YAF_ditch_happy.wav,YAF_ditch_happy,happy
data/TESS/YAF_happy\YAF_dodge_happy.wav,YAF_dodge_happy,happy
data/TESS/YAF_happy\YAF_dog_happy.wav,YAF_dog_happy,happy
data/TESS/YAF_happy\YAF_doll_happy.wav,YAF_doll_happy,happy
data/TESS/YAF_happy\YAF_door_happy.wav,YAF_door_happy,happy
data/TESS/YAF_happy\YAF_fail_happy.wav,YAF_fail_happy,happy
data/TESS/YAF_happy\YAF_fall_happy.wav,YAF_fall_happy,happy
data/TESS/YAF_happy\YAF_far_happy.wav,YAF_far_happy,happy
data/TESS/YAF_happy\YAF_fat_happy.wav,YAF_fat_happy,happy
data/TESS/YAF_happy\YAF_fit_happy.wav,YAF_fit_happy,happy
data/TESS/YAF_happy\YAF_five_happy.wav,YAF_five_happy,happy
data/TESS/YAF_happy\YAF_food_happy.wav,YAF_food_happy,happy
data/TESS/YAF_happy\YAF_gap_happy.wav,YAF_gap_happy,happy
data/TESS/YAF_happy\YAF_gas_happy.wav,YAF_gas_happy,happy
data/TESS/YAF_happy\YAF_gaze_happy.wav,YAF_gaze_happy,happy
data/TESS/YAF_happy\YAF_germ_happy.wav,YAF_germ_happy,happy
data/TESS/YAF_happy\YAF_get_happy.wav,YAF_get_happy,happy
data/TESS/YAF_happy\YAF_gin_happy.wav,YAF_gin_happy,happy
data/TESS/YAF_happy\YAF_goal_happy.wav,YAF_goal_happy,happy
data/TESS/YAF_happy\YAF_good_happy.wav,YAF_good_happy,happy
data/TESS/YAF_happy\YAF_goose_happy.wav,YAF_goose_happy,happy
data/TESS/YAF_happy\YAF_gun_happy.wav,YAF_gun_happy,happy
